plotAtomStateLine    1589    25    3    3    1    44    43    0    0    0    0    51    4    0    3    23    36    7    0    3    18    29    5    0    3    8    73    0    0    0    0    
plotAtomStateLine    1599    24    4    2    1    45    42    0    0    0    0    51    3    0    3    24    35    7    0    3    20    28    6    0    3    9    73    0    0    0    0    
plotAtomStateLine    1609    23    5    3    2    43    40    0    0    0    0    51    3    0    3    24    35    7    0    2    19    28    4    2    3    7    73    0    0    0    0    
plotAtomStateLine    1619    23    3    7    2    41    39    0    0    0    0    50    4    0    3    23    33    8    0    2    15    28    3    0    3    6    73    0    0    0    0    
plotAtomStateLine    1629    23    2    7    2    42    39    0    0    0    0    50    4    0    3    23    32    9    0    2    19    26    3    0    3    6    73    0    0    0    0    
plotAtomStateLine    1639    21    4    7    2    42    38    0    0    0    0    50    4    0    3    23    32    7    0    2    19    26    4    0    3    7    73    0    0    0    0    
plotAtomStateLine    1649    20    4    6    2    44    37    0    0    0    0    49    4    0    3    23    30    8    0    2    20    26    4    0    3    7    73    0    0    0    0    
plotAtomStateLine    1659    20    2    6    2    46    37    0    0    0    0    49    5    0    3    24    29    9    0    2    21    25    4    0    3    7    73    0    0    0    0    
plotAtomStateLine    1669    20    2    6    2    46    37    0    0    0    0    48    6    0    3    24    29    7    0    2    23    25    5    0    3    8    73    0    0    0    0    
plotAtomStateLine    1679    20    2    6    2    46    37    0    0    0    0    48    6    0    3    25    29    7    0    2    23    25    5    0    3    8    73    0    0    0    0    
plotAtomStateLine    1689    20    2    8    3    43    35    0    0    0    0    48    5    1    3    22    29    7    0    2    19    24    4    0    3    6    73    0    0    0    0    
plotAtomStateLine    1699    20    2    8    3    43    35    0    0    0    0    48    4    0    5    19    29    6    0    3    17    23    5    0    3    7    73    0    0    0    0    
plotAtomStateLine    1709    20    2    8    3    43    35    0    0    0    0    48    4    0    5    19    29    6    0    3    17    23    5    0    3    8    73    0    0    0    0    
plotAtomStateLine    1719    19    3    7    3    44    35    0    0    0    0    48    4    0    5    19    28    6    0    3    17    22    5    0    3    8    73    0    0    0    0    
plotAtomStateLine    1729    18    3    6    3    46    35    0    0    0    0    48    4    0    5    19    27    6    0    3    19    22    6    0    3    9    73    0    0    0    0    
plotAtomStateLine    1739    17    2    7    3    47    32    1    0    0    0    48    4    0    5    19    26    7    2    3    17    22    4    0    3    9    73    0    0    0    0    
plotAtomStateLine    1749    17    2    13    3    41    32    0    0    0    0    47    4    0    4    16    26    7    0    2    17    20    4    0    3    7    73    0    0    0    0    
plotAtomStateLine    1759    17    1    13    4    41    30    0    0    0    0    47    5    0    4    17    26    5    1    2    17    20    5    0    3    8    73    0    0    0    0    
plotAtomStateLine    1769    16    2    16    3    39    29    0    0    0    0    47    5    0    4    17    26    5    0    2    15    20    4    0    3    7    73    0    0    0    0    
plotAtomStateLine    1779    15    3    15    3    40    29    0    0    0    0    47    5    0    4    17    26    4    0    2    16    19    5    0    3    8    73    0    0    0    0    
plotAtomStateLine    1789    15    3    15    3    40    29    0    0    0    0    47    5    0    4    17    24    4    0    2    16    19    5    0    3    8    73    0    0    0    0    
plotAtomStateLine    1799    15    2    15    3    41    29    0    0    0    0    47    4    0    4    18    24    6    0    2    17    19    5    0    3    8    73    0    0    0    0    
